lotsizesquarefeet,propertyzip,buildingareasqft,propertycountylandusedescription,yearbuilt,yearremodeled,totalbedrooms,salespriceamount,holc_grade,TotalPopCT,TotalWhiteCT,TractNonWhite,Census_Tract_num,redlined,TotalCalculatedBathCount,BuildingConditionStndCode,Renovated,Single_family,Townhome,Condo,BC_Excellent,BC_Good,BC_Average,BC_Fair,BC_Poor,BC_NA,holc_grade_A,holc_grade_B,holc_grade_C,holc_grade_D,holc_grade_NA,Home_Age
1060,98126,820,TOWNHOUSE PLAT,2007,NA,1,194000,D,4050,1492,63.160492,107.02,1,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
2791,98126,1800,TOWNHOUSE PLAT,2011,NA,3,379900,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3
1181,98126,1790,TOWNHOUSE PLAT,2007,NA,3,343000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
1590,98126,1380,TOWNHOUSE PLAT,2012,NA,3,350000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
3523,98126,1900,SINGLE FAMILY(RES USE/ZONE),2014,NA,4,349990,D,4050,1492,63.160492,107.02,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1592,98126,1460,TOWNHOUSE PLAT,2006,NA,3,350000,D,4050,1492,63.160492,107.02,1,3,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8
1174,98126,1170,TOWNHOUSE PLAT,2007,NA,3,275000,B,4050,1492,63.160492,107.02,0,1.5,AV,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7
NA,NA,1081,CONDOMINIUM-FLAT,2007,2007,2,274000,D,4050,1492,63.160492,107.02,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7
4560,98126,810,SINGLE FAMILY(RES USE/ZONE),1928,NA,2,260600,B,4050,1492,63.160492,107.02,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,86
1166,98126,1380,TOWNHOUSE PLAT,2014,NA,2,299990,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2604,98126,1900,SINGLE FAMILY(RES USE/ZONE),2014,NA,4,399990,D,4050,1492,63.160492,107.02,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5750,98126,1060,SINGLE FAMILY(RES USE/ZONE),1981,NA,3,315000,D,4050,1492,63.160492,107.02,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,33
1627,98126,1490,TOWNHOUSE PLAT,2009,NA,2,327000,D,4050,1492,63.160492,107.02,1,2,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5
173136,98126,1039,CONDOMINIUM; RESIDENTIAL,2007,2007,2,211000,D,4050,1492,63.160492,107.02,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7
5750,98126,1030,SINGLE FAMILY(RES USE/ZONE),1971,NA,4,310000,D,4050,1492,63.160492,107.02,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,43
1489,98126,1360,TOWNHOUSE PLAT,2007,NA,3,345000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
NA,NA,404,CONDOMINIUM-FLAT,2007,2007,NA,130000,D,4050,1492,63.160492,107.02,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7
1367,98126,1820,SINGLE FAMILY(RES USE/ZONE),2014,NA,3,235000,B,4050,1492,63.160492,107.02,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1073,98126,1360,TOWNHOUSE PLAT,2011,NA,3,286000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3
2722,98126,1600,SINGLE FAMILY(RES USE/ZONE),2006,NA,2,433200,D,4050,1492,63.160492,107.02,1,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8
3598,98126,1900,SINGLE FAMILY(RES USE/ZONE),2014,NA,4,296990,D,4050,1492,63.160492,107.02,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4840,98126,1100,SINGLE FAMILY(RES USE/ZONE),1929,NA,3,450000,D,4050,1492,63.160492,107.02,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,85
4837,98126,2510,SINGLE FAMILY(RES USE/ZONE),2013,NA,5,399950,D,4050,1492,63.160492,107.02,1,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4841,98126,940,SINGLE FAMILY(RES USE/ZONE),1912,NA,2,200000,D,4050,1492,63.160492,107.02,1,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,102
2792,98126,1800,TOWNHOUSE PLAT,2011,NA,3,379900,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3
1358,98126,1820,SINGLE FAMILY(RES USE/ZONE),2014,NA,3,479950,,4050,1492,63.160492,107.02,0,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1296,98126,1380,TOWNHOUSE PLAT,2014,NA,2,294990,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
173136,98126,1081,CONDOMINIUM; RESIDENTIAL,2007,2007,2,257500,D,4050,1492,63.160492,107.02,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7
4840,98126,720,SINGLE FAMILY(RES USE/ZONE),1947,NA,2,235000,D,4050,1492,63.160492,107.02,1,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,67
1300,98126,1380,TOWNHOUSE PLAT,2014,NA,2,305000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
977,98126,1140,TOWNHOUSE PLAT,2008,NA,3,268500,D,4050,1492,63.160492,107.02,1,2,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6
1444,98126,820,TOWNHOUSE PLAT,2007,NA,1,190000,D,4050,1492,63.160492,107.02,1,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
1060,98126,820,TOWNHOUSE PLAT,2007,NA,1,219500,D,4050,1492,63.160492,107.02,1,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
2032,98126,2060,SINGLE FAMILY(RES USE/ZONE),2014,NA,3,521000,D,4050,1492,63.160492,107.02,1,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3598,98126,1900,SINGLE FAMILY(RES USE/ZONE),2014,NA,4,306000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3825,98126,1580,SINGLE FAMILY(RES USE/ZONE),2011,NA,3,375000,D,4050,1492,63.160492,107.02,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3
NA,NA,404,CONDOMINIUM-FLAT,2007,2007,NA,135000,D,4050,1492,63.160492,107.02,1,NA,AV,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7
4840,98126,1100,SINGLE FAMILY(RES USE/ZONE),1929,NA,3,222777,D,4050,1492,63.160492,107.02,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,85
7049,98106,2430,SINGLE FAMILY(RES USE/ZONE),2007,NA,3,443000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7
7135,98106,2100,SINGLE FAMILY(RES USE/ZONE),1955,NA,4,384000,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,59
4000,98106,1630,SINGLE FAMILY(RES USE/ZONE),1968,NA,3,285000,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,46
2119,98106,800,SINGLE FAMILY(RES USE/ZONE),2008,NA,2,265050,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
5668,98106,2340,SINGLE FAMILY(RES USE/ZONE),1941,NA,3,396000,D,4815,2604,45.919003,108,1,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,73
11700,98106,1020,SINGLE FAMILY(RES USE/ZONE),1948,NA,2,375000,C,4815,2604,45.919003,108,0,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,66
7598,98106,720,SINGLE FAMILY(RES USE/ZONE),1947,NA,3,300000,C,4815,2604,45.919003,108,0,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,67
4950,98106,1960,SINGLE FAMILY(RES USE/ZONE),1999,NA,5,191421,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15
10778,98106,1670,SINGLE FAMILY(RES USE/ZONE),1963,NA,2,102000,C,4815,2604,45.919003,108,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,51
7020,98106,870,SINGLE FAMILY(RES USE/ZONE),1942,NA,2,230000,D,4815,2604,45.919003,108,1,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,72
8300,98106,1010,SINGLE FAMILY(RES USE/ZONE),1918,1953,4,270000,D,4815,2604,45.919003,108,1,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96
4800,98106,3010,SINGLE FAMILY(RES USE/ZONE),1928,1972,7,110000,C,4815,2604,45.919003,108,0,NA,PR,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,86
7280,98106,2140,SINGLE FAMILY(RES USE/ZONE),1991,NA,5,325000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23
5049,98106,1260,SINGLE FAMILY(RES USE/ZONE),1991,NA,3,366000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23
5605,98106,1500,SINGLE FAMILY(RES USE/ZONE),1942,NA,3,270000,C,4815,2604,45.919003,108,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,72
6156,98106,1890,SINGLE FAMILY(RES USE/ZONE),1980,NA,4,325000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,34
5090,98106,2300,SINGLE FAMILY(RES USE/ZONE),2007,NA,3,452000,C,4815,2604,45.919003,108,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7
7500,98106,840,SINGLE FAMILY(RES USE/ZONE),1920,1965,2,193900,D,4815,2604,45.919003,108,1,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,94
10517,98106,2060,SINGLE FAMILY(RES USE/ZONE),1915,NA,6,377000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,99
10905,98106,1390,SINGLE FAMILY(RES USE/ZONE),1957,NA,3,270000,C,4815,2604,45.919003,108,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,57
5102,98106,2090,SINGLE FAMILY(RES USE/ZONE),1994,NA,4,385000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20
6075,98106,1040,SINGLE FAMILY(RES USE/ZONE),1978,NA,3,180000,C,4815,2604,45.919003,108,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,36
1250,98106,1250,TOWNHOUSE PLAT,2009,NA,3,289000,D,4815,2604,45.919003,108,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5
1325,98106,1410,TOWNHOUSE PLAT,2007,NA,3,315000,D,4815,2604,45.919003,108,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
4800,98106,1840,SINGLE FAMILY(RES USE/ZONE),2000,NA,5,345000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14
7204,98106,860,SINGLE FAMILY(RES USE/ZONE),1918,NA,2,284000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96
4800,98106,1550,SINGLE FAMILY(RES USE/ZONE),1972,NA,5,265000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,42
5273,98106,1630,SINGLE FAMILY(RES USE/ZONE),1993,NA,3,262000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21
5515,98106,2290,SINGLE FAMILY(RES USE/ZONE),2006,NA,4,450000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8
5008,98106,3560,SINGLE FAMILY(RES USE/ZONE),2013,NA,5,616950,C,4815,2604,45.919003,108,0,3.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6783,98106,770,SINGLE FAMILY(RES USE/ZONE),1922,NA,2,245000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,92
1192,98106,1480,TOWNHOUSE PLAT,2013,NA,3,320000,D,4815,2604,45.919003,108,1,3,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1602,98106,1530,TOWNHOUSE PLAT,2013,NA,3,320000,D,4815,2604,45.919003,108,1,3,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5240,98106,1210,SINGLE FAMILY(RES USE/ZONE),1983,NA,3,305000,D,4815,2604,45.919003,108,1,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,31
21043,98106,1080,SINGLE FAMILY(RES USE/ZONE),1942,NA,3,210000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,72
20812,98106,1300,SINGLE FAMILY(RES USE/ZONE),1927,NA,3,296424,C,4815,2604,45.919003,108,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,87
5400,98106,910,SINGLE FAMILY(RES USE/ZONE),1928,NA,2,236191,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,86
4800,98106,670,SINGLE FAMILY(RES USE/ZONE),1942,NA,2,100000,D,4815,2604,45.919003,108,1,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,72
10488,98106,1260,SINGLE FAMILY(RES USE/ZONE),1952,NA,3,194000,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,62
6893,98106,2120,SINGLE FAMILY(RES USE/ZONE),1983,NA,6,330000,D,4815,2604,45.919003,108,1,3,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,31
5320,98106,2510,SINGLE FAMILY(RES USE/ZONE),2005,NA,3,395000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9
8816,98106,870,SINGLE FAMILY(RES USE/ZONE),1947,NA,2,325000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,67
13227,98106,3190,SINGLE FAMILY(RES USE/ZONE),1982,NA,4,475000,C,4815,2604,45.919003,108,0,3.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,32
7920,98106,1020,SINGLE FAMILY(RES USE/ZONE),1947,1983,1,269000,D,4815,2604,45.919003,108,1,NA,AV,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,67
1387,98106,1450,TOWNHOUSE PLAT,2013,NA,3,320000,D,4815,2604,45.919003,108,1,3,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
6625,98106,1820,SINGLE FAMILY(RES USE/ZONE),1955,NA,4,298930,C,4815,2604,45.919003,108,0,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,59
23939,98106,1620,SINGLE FAMILY(RES USE/ZONE),1928,NA,4,350000,C,4815,2604,45.919003,108,0,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,86
20812,98106,1300,SINGLE FAMILY(RES USE/ZONE),1927,NA,3,165001,C,4815,2604,45.919003,108,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,87
7314,98106,2190,SINGLE FAMILY(RES USE/ZONE),1956,NA,3,317200,D,4815,2604,45.919003,108,1,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,58
11942,98106,2100,SINGLE FAMILY(RES USE/ZONE),1964,NA,4,368000,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,50
1262,98106,1400,TOWNHOUSE PLAT,2008,NA,2,299000,D,4815,2604,45.919003,108,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6
4800,98106,1310,SINGLE FAMILY(RES USE/ZONE),1929,NA,5,307000,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,85
974,98106,1490,TOWNHOUSE PLAT,2009,NA,3,312000,D,4815,2604,45.919003,108,1,2,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5
20812,98106,1300,SINGLE FAMILY(RES USE/ZONE),1927,NA,3,300000,C,4815,2604,45.919003,108,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,87
14564,98106,840,SINGLE FAMILY(RES USE/ZONE),1942,NA,2,205500,C,4815,2604,45.919003,108,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,72
7525,98106,2510,SINGLE FAMILY(RES USE/ZONE),1929,NA,5,400000,C,4815,2604,45.919003,108,0,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,85
5950,98106,1020,SINGLE FAMILY(RES USE/ZONE),1950,NA,3,232000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,64
4000,98106,880,SINGLE FAMILY(RES USE/ZONE),1963,NA,3,170000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,51
6986,98106,1550,SINGLE FAMILY(RES USE/ZONE),1978,NA,5,318500,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,36
2886,98106,1680,SINGLE FAMILY(RES USE/ZONE),2009,NA,2,460000,C,4815,2604,45.919003,108,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5
5150,98106,1440,SINGLE FAMILY(RES USE/ZONE),1997,NA,3,330000,D,4815,2604,45.919003,108,1,2,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17
5628,98106,1160,SINGLE FAMILY(RES USE/ZONE),1925,NA,3,280000,D,4815,2604,45.919003,108,1,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,89
20812,98106,1300,SINGLE FAMILY(RES USE/ZONE),1927,NA,3,165001,C,4815,2604,45.919003,108,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,87
3784,98106,2340,SINGLE FAMILY(RES USE/ZONE),2008,NA,4,445000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
10631,98106,1920,SINGLE FAMILY(RES USE/ZONE),2014,NA,3,615000,C,4815,2604,45.919003,108,0,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5244,98106,2040,SINGLE FAMILY(RES USE/ZONE),1950,NA,3,399000,D,4815,2604,45.919003,108,1,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,64
1102,98106,1420,TOWNHOUSE PLAT,2007,NA,3,285000,D,4815,2604,45.919003,108,1,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
5244,98106,970,SINGLE FAMILY(RES USE/ZONE),1980,NA,3,283000,D,4815,2604,45.919003,108,1,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,34
6000,98106,2170,SINGLE FAMILY(RES USE/ZONE),2008,NA,4,445000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
NA,98106,819,CONDOMINIUM-TOWNHOUSE,1999,1999,1,265000,D,4815,2604,45.919003,108,1,NA,AV,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15
915,98106,1260,TOWNHOUSE PLAT,2007,NA,3,282000,D,4815,2604,45.919003,108,1,2,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7
4800,98106,1660,SINGLE FAMILY(RES USE/ZONE),1972,NA,4,421246,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,42
6604,98106,3040,SINGLE FAMILY(RES USE/ZONE),2005,NA,5,538900,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9
14564,98106,840,SINGLE FAMILY(RES USE/ZONE),1942,NA,3,308500,C,4815,2604,45.919003,108,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,72
5809,98106,2380,SINGLE FAMILY(RES USE/ZONE),1995,NA,4,413000,C,4815,2604,45.919003,108,0,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19
6954,98106,1060,SINGLE FAMILY(RES USE/ZONE),1983,NA,3,275000,D,4815,2604,45.919003,108,1,1.5,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,31
8246,98106,860,SINGLE FAMILY(RES USE/ZONE),1942,NA,2,205000,D,4815,2604,45.919003,108,1,NA,EX,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,72
7410,98106,3030,SINGLE FAMILY(RES USE/ZONE),2014,NA,5,580000,D,4815,2604,45.919003,108,1,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1294,98106,1490,TOWNHOUSE PLAT,2010,NA,3,309000,D,4815,2604,45.919003,108,1,2,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4
5950,98106,1020,SINGLE FAMILY(RES USE/ZONE),1950,NA,3,234600,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,64
983,98106,1480,TOWNHOUSE PLAT,2013,NA,3,315000,D,4815,2604,45.919003,108,1,3,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5078,98106,3560,SINGLE FAMILY(RES USE/ZONE),2013,NA,5,599950,C,4815,2604,45.919003,108,0,3.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4300,98117,1440,SINGLE FAMILY(RES USE/ZONE),1929,NA,4,656000,D,4815,2604,45.919003,108,1,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,85
5008,98106,1450,SINGLE FAMILY(RES USE/ZONE),2007,NA,3,330000,D,4815,2604,45.919003,108,1,2.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7
5027,98106,2910,SINGLE FAMILY RESIDENTIAL ASSUMED,2013,NA,5,515000,C,4815,2604,45.919003,108,0,3,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10701,98106,1120,SINGLE FAMILY(RES USE/ZONE),1954,NA,3,285000,C,4815,2604,45.919003,108,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,60
8505,98106,1210,SINGLE FAMILY(RES USE/ZONE),1958,NA,3,315000,D,4815,2604,45.919003,108,1,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,56
7440,98106,2290,SINGLE FAMILY(RES USE/ZONE),1947,NA,4,285000,D,4815,2604,45.919003,108,1,1.5,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,67
1974,98108,1090,TOWNHOUSE PLAT,2008,NA,2,319500,,1079,854,20.852642,109,0,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6
1077,98108,1480,TOWNHOUSE PLAT,2007,NA,3,216650,,1079,854,20.852642,109,0,3.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
2111,98108,860,SINGLE FAMILY(RES USE/ZONE),1943,NA,2,220281,,1079,854,20.852642,109,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,71
1803,98108,1500,TOWNHOUSE PLAT,2007,NA,3,216650,,1079,854,20.852642,109,0,3.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
8000,98108,820,SINGLE FAMILY(RES USE/ZONE),1945,NA,2,230000,,1079,854,20.852642,109,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,69
6846,98108,1340,SINGLE FAMILY(RES USE/ZONE),1911,NA,2,445000,,1079,854,20.852642,109,0,NA,GD,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,103
2003,98108,1790,TOWNHOUSE PLAT,2006,NA,3,249950,,1079,854,20.852642,109,0,3.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8
796,98108,820,TOWNHOUSE PLAT,2008,NA,2,203000,,1079,854,20.852642,109,0,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6
4885,98108,930,SINGLE FAMILY(RES USE/ZONE),1941,NA,2,206000,,1079,854,20.852642,109,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,73
731,98108,940,TOWNHOUSE PLAT,2007,NA,3,250000,,1079,854,20.852642,109,0,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7
2191,98108,770,TOWNHOUSE PLAT,1937,NA,2,252500,,1079,854,20.852642,109,0,NA,AV,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,77
6000,98108,1790,SINGLE FAMILY(RES USE/ZONE),1937,NA,3,425000,,1079,854,20.852642,109,0,NA,FR,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,77
4840,98108,1980,SINGLE FAMILY(RES USE/ZONE),1921,NA,3,370000,,1079,854,20.852642,109,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,93
8906,98118,480,SINGLE FAMILY(RES USE/ZONE),1925,NA,1,200000,C,4838,824,82.96817,110.01,0,NA,AV,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,89
3642,98118,2610,TOWNHOUSE PLAT,2005,NA,5,265000,C,4838,824,82.96817,110.01,0,3,AV,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9
2210,98118,1770,TOWNHOUSE PLAT,2005,NA,3,250000,C,4838,824,82.96817,110.01,0,3.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9
176400,98118,1820,CONDOMINIUM; RESIDENTIAL,2006,2006,3,267000,C,4838,824,82.96817,110.01,0,2.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8
1080,98118,1390,TOWNHOUSE PLAT,2006,NA,3,275000,C,4838,824,82.96817,110.01,0,2.5,AV,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8
176400,98118,1820,CONDOMINIUM; RESIDENTIAL,2006,2006,3,273000,C,4838,824,82.96817,110.01,0,2.5,AV,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8
